symbol,longShortRatio,timestamp
BTCUSDT,3.3745,1651979400000
BTCUSDT,3.3687,1651979100000
BTCUSDT,3.3937,1651978800000
BTCUSDT,3.3840,1651978500000
BTCUSDT,3.3956,1651978200000
BTCUSDT,3.3917,1651977900000
BTCUSDT,3.4092,1651977600000
BTCUSDT,3.3898,1651977300000
BTCUSDT,3.4228,1651977000000
BTCUSDT,3.4248,1651976700000
BTCUSDT,3.4326,1651976400000
BTCUSDT,3.4326,1651976100000
BTCUSDT,3.4563,1651975800000
BTCUSDT,3.4903,1651975500000
BTCUSDT,3.4964,1651975200000
BTCUSDT,3.4984,1651974900000
BTCUSDT,3.4763,1651974600000
BTCUSDT,3.4603,1651974300000
BTCUSDT,3.4524,1651974000000
BTCUSDT,3.4504,1651973700000
BTCUSDT,3.4583,1651973400000
BTCUSDT,3.4543,1651973100000
BTCUSDT,3.4346,1651972800000
BTCUSDT,3.4346,1651972500000
BTCUSDT,3.4228,1651972200000
BTCUSDT,3.3879,1651971900000
BTCUSDT,3.3422,1651971600000
BTCUSDT,3.3328,1651971300000
BTCUSDT,3.3478,1651971000000
BTCUSDT,3.3346,1651970700000
BTCUSDT,3.3440,1651970400000
BTCUSDT,3.3271,1651970100000
BTCUSDT,3.3346,1651969800000
BTCUSDT,3.3459,1651969500000
BTCUSDT,3.3687,1651969200000
BTCUSDT,3.4014,1651968900000
BTCUSDT,3.3898,1651968600000
BTCUSDT,3.3840,1651968300000
BTCUSDT,3.3956,1651968000000
BTCUSDT,3.4072,1651967700000
BTCUSDT,3.4072,1651967400000
BTCUSDT,3.4504,1651967100000
BTCUSDT,3.4683,1651966800000
BTCUSDT,3.4883,1651966500000
BTCUSDT,3.5086,1651966200000
BTCUSDT,3.4150,1651965900000
BTCUSDT,3.4209,1651965600000
BTCUSDT,3.4267,1651965300000
BTCUSDT,3.3802,1651965000000
BTCUSDT,3.3706,1651964700000
BTCUSDT,3.3271,1651964400000
BTCUSDT,3.3497,1651964100000
BTCUSDT,3.4170,1651963800000
BTCUSDT,2.4188,1652103900000
BTCUSDT,2.4188,1652103600000
BTCUSDT,2.4188,1652103300000
BTCUSDT,2.4188,1652103000000
BTCUSDT,2.4329,1652101800000
BTCUSDT,2.4106,1652101500000
BTCUSDT,2.4247,1652101200000
BTCUSDT,2.4364,1652100900000
BTCUSDT,2.4423,1652100600000
BTCUSDT,2.4554,1652100300000
BTCUSDT,2.4483,1652100000000
BTCUSDT,2.4530,1652099700000
BTCUSDT,2.4566,1652099400000
BTCUSDT,2.4771,1652099100000
BTCUSDT,2.4686,1652098800000
BTCUSDT,2.4831,1652098500000
BTCUSDT,2.5199,1652098200000
BTCUSDT,2.5236,1652097900000
BTCUSDT,2.5945,1652097600000
BTCUSDT,2.5997,1652097300000
BTCUSDT,2.5587,1652097000000
BTCUSDT,2.5386,1652096700000
BTCUSDT,2.5461,1652096400000
BTCUSDT,2.5474,1652096100000
BTCUSDT,2.5613,1652095800000
BTCUSDT,2.5894,1652095500000
BTCUSDT,2.6219,1652095200000
BTCUSDT,2.6140,1652094900000
BTCUSDT,2.6337,1652094600000
BTCUSDT,2.6470,1652094300000
BTCUSDT,2.6523,1652094000000
BTCUSDT,2.9355,1652056200000
BTCUSDT,2.9308,1652055900000
BTCUSDT,2.9355,1652055600000
BTCUSDT,2.9401,1652055300000
BTCUSDT,2.9277,1652055000000
BTCUSDT,2.9200,1652054700000
BTCUSDT,2.9246,1652054400000
BTCUSDT,2.8790,1652054100000
BTCUSDT,2.8941,1652053800000
BTCUSDT,2.9017,1652053500000
BTCUSDT,2.9032,1652053200000
BTCUSDT,2.8971,1652052900000
BTCUSDT,2.8805,1652052600000
BTCUSDT,2.8790,1652052300000
BTCUSDT,2.8941,1652052000000
BTCUSDT,2.9047,1652051700000
BTCUSDT,2.9108,1652051400000
BTCUSDT,2.9216,1652051100000
BTCUSDT,2.9324,1652050800000
BTCUSDT,2.9386,1652050500000
BTCUSDT,2.9047,1652050200000
BTCUSDT,2.8911,1652049900000
BTCUSDT,2.8895,1652049600000
BTCUSDT,2.8820,1652049300000
BTCUSDT,2.9002,1652049000000
BTCUSDT,2.8956,1652048700000
BTCUSDT,2.9017,1652048400000
BTCUSDT,2.9108,1652048100000
BTCUSDT,2.9185,1652047800000
BTCUSDT,2.9108,1652047500000
BTCUSDT,2.9032,1652047200000
BTCUSDT,2.9002,1652046900000
BTCUSDT,2.8941,1652046600000
BTCUSDT,2.8986,1652046300000
BTCUSDT,2.9002,1652046000000
BTCUSDT,2.8850,1652045700000
BTCUSDT,2.8373,1652045400000
BTCUSDT,2.8388,1652045100000
BTCUSDT,2.8476,1652044800000
BTCUSDT,2.7979,1652044500000
BTCUSDT,2.7836,1652044200000
BTCUSDT,2.7793,1652043900000
BTCUSDT,2.7651,1652043600000
BTCUSDT,2.7651,1652043300000
BTCUSDT,2.7722,1652043000000
BTCUSDT,2.7764,1652042700000
BTCUSDT,2.7707,1652042400000
BTCUSDT,2.7566,1652042100000
BTCUSDT,2.7764,1652041800000
BTCUSDT,2.8095,1652041500000
BTCUSDT,2.8124,1652041200000
BTCUSDT,2.8270,1652040900000
BTCUSDT,2.8358,1652040600000
BTCUSDT,2.8417,1652040300000
BTCUSDT,2.8506,1652040000000
BTCUSDT,2.8506,1652039700000
BTCUSDT,2.8462,1652039400000
BTCUSDT,2.8506,1652039100000
BTCUSDT,2.8730,1652038800000
BTCUSDT,2.9246,1652038500000
BTCUSDT,2.9246,1652038200000
BTCUSDT,2.9386,1652037900000
BTCUSDT,2.9683,1652037600000
BTCUSDT,2.9124,1652037300000
BTCUSDT,2.8373,1652037000000
BTCUSDT,2.8462,1652036700000
BTCUSDT,2.8491,1652036400000
BTCUSDT,2.8580,1652036100000
BTCUSDT,2.9154,1652035800000
BTCUSDT,2.8926,1652035500000
BTCUSDT,2.9185,1652035200000
BTCUSDT,2.8417,1652034900000
BTCUSDT,2.8417,1652034600000
BTCUSDT,2.9108,1652034300000
BTCUSDT,2.8640,1652034000000
BTCUSDT,2.8760,1652033700000
BTCUSDT,3.2974,1652027100000
BTCUSDT,3.3048,1652026800000
BTCUSDT,3.3011,1652026500000
BTCUSDT,3.3011,1652026200000
BTCUSDT,3.2882,1652025900000
BTCUSDT,3.2481,1652025600000
BTCUSDT,3.2409,1652025300000
BTCUSDT,3.2463,1652025000000
BTCUSDT,3.2571,1652024700000
BTCUSDT,3.2680,1652024400000
BTCUSDT,3.2680,1652024100000
BTCUSDT,3.2626,1652023800000
BTCUSDT,3.2644,1652023500000
BTCUSDT,3.2644,1652023200000
BTCUSDT,3.2589,1652022900000
BTCUSDT,3.2553,1652022600000
BTCUSDT,3.2680,1652022300000
BTCUSDT,3.2517,1652022000000
BTCUSDT,3.2445,1652021700000
BTCUSDT,3.2445,1652021400000
BTCUSDT,3.2445,1652021100000
BTCUSDT,3.2176,1652020800000
BTCUSDT,3.1824,1652020500000
BTCUSDT,3.1719,1652020200000
BTCUSDT,3.1580,1652019900000
BTCUSDT,3.1684,1652019600000
BTCUSDT,3.1597,1652019300000
BTCUSDT,3.1545,1652019000000
BTCUSDT,3.1701,1652018700000
BTCUSDT,3.1649,1652018400000
BTCUSDT,3.1649,1652018100000
BTCUSDT,3.1789,1652017800000
BTCUSDT,3.1771,1652017500000
BTCUSDT,3.1841,1652017200000
BTCUSDT,3.1806,1652016900000
BTCUSDT,3.1824,1652016600000
BTCUSDT,3.1649,1652016300000
BTCUSDT,3.1667,1652016000000
BTCUSDT,3.1684,1652015700000
BTCUSDT,3.1806,1652015400000
BTCUSDT,3.1876,1652015100000
BTCUSDT,3.1946,1652014800000
BTCUSDT,3.2105,1652014500000
BTCUSDT,3.2463,1652014200000
BTCUSDT,3.2355,1652013900000
BTCUSDT,3.2105,1652013600000
BTCUSDT,3.2391,1652013300000
BTCUSDT,3.2517,1652013000000
BTCUSDT,3.2717,1652012700000
BTCUSDT,3.2790,1652012400000
BTCUSDT,3.2827,1652012100000
BTCUSDT,3.2753,1652011800000
BTCUSDT,3.2772,1652011500000
BTCUSDT,3.2827,1652011200000
BTCUSDT,3.2790,1652010900000
BTCUSDT,3.2937,1652010600000
BTCUSDT,3.3346,1652010300000
BTCUSDT,3.3422,1652010000000
BTCUSDT,3.3478,1652009700000
BTCUSDT,3.3668,1652009400000
BTCUSDT,3.3459,1652009100000
BTCUSDT,3.3706,1652008800000
BTCUSDT,3.3917,1652008500000
BTCUSDT,3.3975,1652008200000
BTCUSDT,3.3764,1652007900000
BTCUSDT,3.3630,1652007600000
BTCUSDT,3.3725,1652007300000
BTCUSDT,3.3764,1652007000000
BTCUSDT,3.3459,1652006700000
BTCUSDT,3.3516,1652006400000
BTCUSDT,3.3535,1652006100000
BTCUSDT,3.3573,1652005800000
BTCUSDT,3.3592,1652005500000
BTCUSDT,3.3630,1652005200000
BTCUSDT,3.3440,1652004900000
BTCUSDT,3.3365,1652004600000
BTCUSDT,3.3497,1652004300000
BTCUSDT,3.3478,1652004000000
BTCUSDT,3.3554,1652003700000
BTCUSDT,3.3535,1652003400000
BTCUSDT,3.3516,1652003100000
BTCUSDT,3.3668,1652002800000
BTCUSDT,3.3611,1652002500000
BTCUSDT,3.3706,1652002200000
BTCUSDT,3.3764,1652001900000
BTCUSDT,3.3879,1652001600000
BTCUSDT,3.3917,1652001300000
BTCUSDT,3.3840,1652001000000
BTCUSDT,3.3879,1652000700000
BTCUSDT,3.3860,1652000400000
BTCUSDT,3.3937,1652000100000
BTCUSDT,3.3745,1651999800000
BTCUSDT,3.3535,1651999500000
BTCUSDT,3.3554,1651999200000
BTCUSDT,3.3764,1651998900000
BTCUSDT,3.3783,1651998300000
BTCUSDT,3.3725,1651998000000
BTCUSDT,3.3725,1651997700000
BTCUSDT,3.3611,1651997400000
BTCUSDT,3.3234,1651997100000
BTCUSDT,3.3178,1651996800000
BTCUSDT,3.3497,1651996500000
BTCUSDT,3.3478,1651996200000
BTCUSDT,3.3649,1651995900000
BTCUSDT,3.3860,1651995600000
BTCUSDT,3.4072,1651995300000
BTCUSDT,3.4444,1651995000000
BTCUSDT,3.4743,1651994700000
BTCUSDT,3.4743,1651994400000
BTCUSDT,3.4863,1651994100000
BTCUSDT,3.5537,1651993800000
BTCUSDT,3.5641,1651993500000
BTCUSDT,3.5517,1651993200000
BTCUSDT,3.5725,1651992900000
BTCUSDT,3.5517,1651992600000
BTCUSDT,3.4643,1651992300000
BTCUSDT,3.4743,1651992000000
BTCUSDT,3.3956,1651991700000
BTCUSDT,3.4170,1651991400000
BTCUSDT,3.4189,1651991100000
BTCUSDT,3.4228,1651990800000
BTCUSDT,3.4524,1651990500000
BTCUSDT,3.4326,1651990200000
BTCUSDT,3.4267,1651989900000
BTCUSDT,3.3745,1651989600000
BTCUSDT,3.3687,1651989300000
BTCUSDT,3.3649,1651989000000
BTCUSDT,3.3554,1651988700000
BTCUSDT,3.3573,1651988400000
BTCUSDT,3.3706,1651988100000
BTCUSDT,3.3592,1651987800000
BTCUSDT,3.3802,1651987500000
BTCUSDT,3.3745,1651987200000
BTCUSDT,3.3725,1651986900000
BTCUSDT,3.3630,1651986600000
BTCUSDT,3.3346,1651986300000
BTCUSDT,3.3459,1651986000000
BTCUSDT,3.3592,1651985700000
BTCUSDT,3.3649,1651985400000
BTCUSDT,3.3975,1651985100000
BTCUSDT,3.4072,1651984800000
BTCUSDT,3.4287,1651984500000
BTCUSDT,3.4267,1651984200000
BTCUSDT,3.4170,1651983900000
BTCUSDT,3.4111,1651983600000
BTCUSDT,3.4053,1651983300000
BTCUSDT,3.4111,1651983000000
BTCUSDT,3.3764,1651982700000
BTCUSDT,3.3197,1651982400000
BTCUSDT,3.3178,1651982100000
BTCUSDT,3.3159,1651981800000
BTCUSDT,3.3197,1651981500000
BTCUSDT,3.3234,1651981200000
BTCUSDT,3.3384,1651980900000
BTCUSDT,3.3011,1651980600000
BTCUSDT,3.3029,1651980300000
BTCUSDT,3.3159,1651980000000
BTCUSDT,3.3422,1651979700000
BTCUSDT,3.3745,1651979400000
BTCUSDT,3.3687,1651979100000
BTCUSDT,3.3937,1651978800000
BTCUSDT,3.3840,1651978500000
BTCUSDT,3.3956,1651978200000
BTCUSDT,3.3917,1651977900000
BTCUSDT,3.4092,1651977600000
BTCUSDT,3.3898,1651977300000
BTCUSDT,3.4228,1651977000000
BTCUSDT,3.4248,1651976700000
BTCUSDT,3.4326,1651976400000
BTCUSDT,3.4326,1651976100000
BTCUSDT,3.4563,1651975800000
BTCUSDT,3.4903,1651975500000
BTCUSDT,3.4964,1651975200000
BTCUSDT,3.4984,1651974900000
BTCUSDT,3.4763,1651974600000
BTCUSDT,3.4603,1651974300000
BTCUSDT,3.4524,1651974000000
BTCUSDT,3.4504,1651973700000
BTCUSDT,3.4583,1651973400000
BTCUSDT,3.4543,1651973100000
BTCUSDT,3.4346,1651972800000
BTCUSDT,3.4346,1651972500000
BTCUSDT,3.4228,1651972200000
BTCUSDT,3.3879,1651971900000
BTCUSDT,3.3422,1651971600000
BTCUSDT,3.3328,1651971300000
BTCUSDT,3.3478,1651971000000
BTCUSDT,3.3346,1651970700000
BTCUSDT,3.3440,1651970400000
BTCUSDT,3.3271,1651970100000
BTCUSDT,3.3346,1651969800000
BTCUSDT,3.3459,1651969500000
BTCUSDT,3.3687,1651969200000
BTCUSDT,3.4014,1651968900000
BTCUSDT,3.3898,1651968600000
BTCUSDT,3.3840,1651968300000
BTCUSDT,3.3956,1651968000000
BTCUSDT,3.4072,1651967700000
BTCUSDT,3.4072,1651967400000
BTCUSDT,3.4504,1651967100000
BTCUSDT,3.4683,1651966800000
BTCUSDT,3.4883,1651966500000
BTCUSDT,3.5086,1651966200000
BTCUSDT,3.4150,1651965900000
BTCUSDT,3.4209,1651965600000
BTCUSDT,3.4267,1651965300000
BTCUSDT,3.3802,1651965000000
BTCUSDT,3.3706,1651964700000
BTCUSDT,3.3271,1651964400000
BTCUSDT,3.3497,1651964100000
BTCUSDT,3.4170,1651963800000
BTCUSDT,3.4248,1651963500000
BTCUSDT,3.4248,1651963200000
BTCUSDT,3.4248,1651962900000
BTCUSDT,3.3956,1651962600000
BTCUSDT,3.3956,1651962300000
BTCUSDT,3.4053,1651962000000
BTCUSDT,3.3725,1651961700000
BTCUSDT,3.3783,1651961400000
BTCUSDT,3.3745,1651961100000
BTCUSDT,3.3860,1651960800000
BTCUSDT,3.4170,1651960500000
BTCUSDT,3.4385,1651960200000
BTCUSDT,3.4346,1651959900000
BTCUSDT,3.4267,1651959600000
BTCUSDT,3.4170,1651959300000
BTCUSDT,3.4014,1651959000000
BTCUSDT,3.3860,1651958700000
BTCUSDT,3.4072,1651958400000
BTCUSDT,3.3956,1651958100000
BTCUSDT,3.3271,1651957800000
BTCUSDT,3.3253,1651957500000
BTCUSDT,3.3309,1651957200000
BTCUSDT,3.3234,1651956900000
BTCUSDT,3.2955,1651956600000
BTCUSDT,3.3085,1651956300000
BTCUSDT,3.3103,1651956000000
BTCUSDT,3.3159,1651955700000
BTCUSDT,3.3384,1651955400000
BTCUSDT,3.3440,1651955100000
BTCUSDT,3.3440,1651954800000
BTCUSDT,3.3403,1651954500000
BTCUSDT,3.3422,1651954200000
BTCUSDT,3.3459,1651953900000
BTCUSDT,3.3706,1651953600000
BTCUSDT,3.3745,1651953300000
BTCUSDT,3.3745,1651953000000
BTCUSDT,3.3745,1651952700000
BTCUSDT,3.3725,1651952400000
BTCUSDT,3.3687,1651952100000
BTCUSDT,3.3706,1651951800000
BTCUSDT,3.3668,1651951500000
BTCUSDT,3.3630,1651951200000
BTCUSDT,3.3630,1651950900000
BTCUSDT,3.3630,1651950600000
BTCUSDT,3.3630,1651950300000
BTCUSDT,3.3535,1651950000000
BTCUSDT,3.3440,1651949700000
BTCUSDT,3.3346,1651949400000
BTCUSDT,3.3384,1651949100000
BTCUSDT,3.3422,1651948800000
BTCUSDT,3.3422,1651948500000
BTCUSDT,3.3328,1651948200000
BTCUSDT,3.3365,1651947900000
BTCUSDT,3.3497,1651947600000
BTCUSDT,3.3365,1651947300000
BTCUSDT,3.3290,1651947000000
BTCUSDT,3.3234,1651946700000
BTCUSDT,3.3215,1651946400000
BTCUSDT,3.3178,1651946100000
BTCUSDT,3.3141,1651945800000
BTCUSDT,3.3122,1651945500000
BTCUSDT,3.3085,1651945200000
BTCUSDT,3.3141,1651944900000
BTCUSDT,3.3066,1651944600000
BTCUSDT,3.3103,1651944300000
BTCUSDT,3.3029,1651944000000
BTCUSDT,3.3029,1651943700000
BTCUSDT,3.3011,1651943400000
BTCUSDT,3.3029,1651943100000
BTCUSDT,3.2992,1651942800000
BTCUSDT,3.2845,1651942500000
BTCUSDT,3.2900,1651942200000
BTCUSDT,3.2974,1651941900000
BTCUSDT,3.2974,1651941600000
BTCUSDT,3.2974,1651941300000
BTCUSDT,3.3048,1651941000000
BTCUSDT,3.3103,1651940700000
BTCUSDT,3.3159,1651940400000
BTCUSDT,3.3178,1651940100000
BTCUSDT,3.3234,1651939800000
BTCUSDT,3.3234,1651939500000
BTCUSDT,3.3290,1651939200000
BTCUSDT,3.3309,1651938900000
BTCUSDT,3.3309,1651938600000
BTCUSDT,3.3215,1651938300000
BTCUSDT,3.3253,1651938000000
BTCUSDT,3.3384,1651937700000
BTCUSDT,3.3328,1651937400000
BTCUSDT,3.3459,1651937100000
BTCUSDT,3.3197,1651936800000
BTCUSDT,3.3103,1651936500000
BTCUSDT,3.3029,1651936200000
BTCUSDT,3.2992,1651935900000
BTCUSDT,3.3066,1651935600000
BTCUSDT,3.3048,1651935300000
BTCUSDT,3.2827,1651935000000
BTCUSDT,3.2827,1651934700000
BTCUSDT,3.2827,1651934400000
BTCUSDT,3.2772,1651934100000
BTCUSDT,3.2644,1651933800000
BTCUSDT,3.2571,1651933500000
BTCUSDT,3.2535,1651933200000
BTCUSDT,3.2589,1651932900000
BTCUSDT,3.2626,1651932600000
BTCUSDT,3.2644,1651932300000
BTCUSDT,3.2626,1651932000000
BTCUSDT,3.2571,1651931700000
BTCUSDT,3.2499,1651931400000
BTCUSDT,3.2445,1651931100000
BTCUSDT,3.2463,1651930800000
BTCUSDT,3.2391,1651930500000
BTCUSDT,3.2355,1651930200000
BTCUSDT,3.2391,1651929900000
BTCUSDT,3.2319,1651929600000
BTCUSDT,3.2481,1651929300000
BTCUSDT,3.2445,1651929000000
BTCUSDT,3.2499,1651928700000
BTCUSDT,3.2517,1651928400000
BTCUSDT,3.2553,1651928100000
BTCUSDT,3.2644,1651927800000
BTCUSDT,3.2790,1651927500000
BTCUSDT,3.2900,1651927200000
BTCUSDT,3.2772,1651926900000
BTCUSDT,3.2753,1651926600000
BTCUSDT,3.2753,1651926300000
BTCUSDT,3.2845,1651926000000
BTCUSDT,3.2900,1651925700000
BTCUSDT,3.2918,1651925400000
BTCUSDT,3.3085,1651925100000
BTCUSDT,3.3048,1651924800000
BTCUSDT,3.3066,1651924500000
BTCUSDT,3.3085,1651924200000
BTCUSDT,3.3122,1651923900000
BTCUSDT,3.3103,1651923600000
BTCUSDT,3.3271,1651923300000
BTCUSDT,3.3309,1651923000000
BTCUSDT,3.3309,1651922700000
BTCUSDT,3.3403,1651922400000
BTCUSDT,3.3215,1651922100000
BTCUSDT,3.3159,1651921800000
BTCUSDT,3.3197,1651921500000
BTCUSDT,3.3234,1651921200000
BTCUSDT,3.3159,1651920900000
BTCUSDT,3.3178,1651920600000
BTCUSDT,3.3197,1651920300000
BTCUSDT,3.3253,1651920000000
BTCUSDT,3.2427,1651919700000
BTCUSDT,3.2463,1651919400000
BTCUSDT,3.2373,1651919100000
BTCUSDT,3.2391,1651918800000
BTCUSDT,3.2373,1651918500000
BTCUSDT,3.2427,1651918200000
BTCUSDT,3.2463,1651917900000
BTCUSDT,3.2571,1651917600000
BTCUSDT,3.2589,1651917300000
BTCUSDT,3.2717,1651917000000
BTCUSDT,3.2845,1651916700000
BTCUSDT,3.2937,1651916400000
BTCUSDT,3.3048,1651916100000
BTCUSDT,3.3122,1651915800000
BTCUSDT,3.3159,1651915500000
BTCUSDT,3.3215,1651915200000
BTCUSDT,3.3178,1651914900000
BTCUSDT,3.3141,1651914600000
BTCUSDT,3.3159,1651914300000
BTCUSDT,3.3215,1651914000000
BTCUSDT,3.3178,1651913700000
BTCUSDT,3.3234,1651913400000
BTCUSDT,3.3234,1651913100000
BTCUSDT,3.3159,1651912800000
BTCUSDT,3.3234,1651912500000
BTCUSDT,3.3197,1651912200000
BTCUSDT,3.3309,1651911900000
BTCUSDT,3.3365,1651911600000
BTCUSDT,3.2955,1651911300000
BTCUSDT,3.2680,1651911000000
BTCUSDT,3.2808,1651910700000
BTCUSDT,3.2680,1651910400000
BTCUSDT,3.2662,1651910100000
BTCUSDT,3.2499,1651909800000
BTCUSDT,3.2355,1651909500000
BTCUSDT,3.2052,1651909200000
BTCUSDT,3.1841,1652017200000
BTCUSDT,3.1806,1652016900000
BTCUSDT,3.1824,1652016600000
BTCUSDT,3.1649,1652016300000
BTCUSDT,3.1667,1652016000000
BTCUSDT,3.1684,1652015700000
BTCUSDT,3.1806,1652015400000
BTCUSDT,3.1876,1652015100000
BTCUSDT,3.1946,1652014800000
BTCUSDT,3.2105,1652014500000
BTCUSDT,3.2463,1652014200000
BTCUSDT,3.2355,1652013900000
BTCUSDT,3.2105,1652013600000
BTCUSDT,3.2391,1652013300000
BTCUSDT,3.2517,1652013000000
BTCUSDT,3.2717,1652012700000
BTCUSDT,3.2790,1652012400000
BTCUSDT,3.2827,1652012100000
BTCUSDT,3.2753,1652011800000
BTCUSDT,3.2772,1652011500000
BTCUSDT,3.2827,1652011200000
BTCUSDT,3.2790,1652010900000
BTCUSDT,3.2937,1652010600000
BTCUSDT,3.3346,1652010300000
BTCUSDT,3.3422,1652010000000
BTCUSDT,3.3478,1652009700000
BTCUSDT,3.3668,1652009400000
BTCUSDT,3.3459,1652009100000
BTCUSDT,3.3706,1652008800000
BTCUSDT,3.3917,1652008500000
BTCUSDT,3.3975,1652008200000
BTCUSDT,3.3764,1652007900000
BTCUSDT,3.3630,1652007600000
BTCUSDT,3.3725,1652007300000
BTCUSDT,3.3764,1652007000000
BTCUSDT,3.3459,1652006700000
BTCUSDT,3.3516,1652006400000
BTCUSDT,3.3535,1652006100000
BTCUSDT,3.3573,1652005800000
BTCUSDT,3.3592,1652005500000
BTCUSDT,3.3630,1652005200000
BTCUSDT,3.3440,1652004900000
BTCUSDT,3.3365,1652004600000
BTCUSDT,3.3497,1652004300000
BTCUSDT,3.3478,1652004000000
BTCUSDT,3.3554,1652003700000
BTCUSDT,3.3535,1652003400000
BTCUSDT,3.3516,1652003100000
BTCUSDT,3.3668,1652002800000
BTCUSDT,3.3611,1652002500000
BTCUSDT,3.3706,1652002200000
BTCUSDT,3.3764,1652001900000
BTCUSDT,3.3879,1652001600000
BTCUSDT,3.3917,1652001300000
BTCUSDT,3.3840,1652001000000
BTCUSDT,3.3879,1652000700000
BTCUSDT,3.3860,1652000400000
BTCUSDT,3.3937,1652000100000
BTCUSDT,3.3745,1651999800000
BTCUSDT,3.3535,1651999500000
BTCUSDT,3.3554,1651999200000
BTCUSDT,3.3764,1651998900000
BTCUSDT,3.3783,1651998300000
BTCUSDT,3.3725,1651998000000
BTCUSDT,3.3725,1651997700000
BTCUSDT,3.3611,1651997400000
BTCUSDT,3.3234,1651997100000
BTCUSDT,3.3178,1651996800000
BTCUSDT,3.3497,1651996500000
BTCUSDT,3.3478,1651996200000
BTCUSDT,3.3649,1651995900000
BTCUSDT,3.3860,1651995600000
BTCUSDT,3.4072,1651995300000
BTCUSDT,3.4444,1651995000000
BTCUSDT,3.4743,1651994700000
BTCUSDT,3.4743,1651994400000
BTCUSDT,3.4863,1651994100000
BTCUSDT,3.5537,1651993800000
BTCUSDT,3.5641,1651993500000
BTCUSDT,3.5517,1651993200000
BTCUSDT,3.5725,1651992900000
BTCUSDT,3.5517,1651992600000
BTCUSDT,3.4643,1651992300000
BTCUSDT,3.4743,1651992000000
BTCUSDT,3.3956,1651991700000
BTCUSDT,3.4170,1651991400000
BTCUSDT,3.4189,1651991100000
BTCUSDT,3.4228,1651990800000
BTCUSDT,3.4524,1651990500000
BTCUSDT,3.4326,1651990200000
BTCUSDT,3.4267,1651989900000
BTCUSDT,3.3745,1651989600000
BTCUSDT,3.3687,1651989300000
BTCUSDT,3.3649,1651989000000
BTCUSDT,3.3554,1651988700000
BTCUSDT,3.3573,1651988400000
BTCUSDT,3.3706,1651988100000
BTCUSDT,3.3592,1651987800000
BTCUSDT,3.3802,1651987500000
BTCUSDT,3.3745,1651987200000
BTCUSDT,3.3725,1651986900000
BTCUSDT,3.3630,1651986600000
BTCUSDT,3.3346,1651986300000
BTCUSDT,3.3459,1651986000000
BTCUSDT,3.3592,1651985700000
BTCUSDT,3.3649,1651985400000
BTCUSDT,3.3975,1651985100000
BTCUSDT,3.4072,1651984800000
BTCUSDT,3.4287,1651984500000
BTCUSDT,3.4267,1651984200000
BTCUSDT,3.4170,1651983900000
BTCUSDT,3.4111,1651983600000
BTCUSDT,3.4053,1651983300000
BTCUSDT,3.4111,1651983000000
BTCUSDT,3.3764,1651982700000
BTCUSDT,3.3197,1651982400000
BTCUSDT,3.3178,1651982100000
BTCUSDT,3.3159,1651981800000
BTCUSDT,3.3197,1651981500000
BTCUSDT,3.3234,1651981200000
BTCUSDT,3.3384,1651980900000
BTCUSDT,3.3011,1651980600000
BTCUSDT,3.3029,1651980300000
BTCUSDT,3.3159,1651980000000
BTCUSDT,3.3422,1651979700000
BTCUSDT,3.3745,1651979400000
BTCUSDT,3.3687,1651979100000
BTCUSDT,3.3937,1651978800000
BTCUSDT,3.3840,1651978500000
BTCUSDT,3.3956,1651978200000
BTCUSDT,3.3917,1651977900000
BTCUSDT,3.4092,1651977600000
BTCUSDT,3.3898,1651977300000
BTCUSDT,3.4228,1651977000000
BTCUSDT,3.4248,1651976700000
BTCUSDT,3.4326,1651976400000
BTCUSDT,3.4326,1651976100000
BTCUSDT,3.4563,1651975800000
BTCUSDT,3.4903,1651975500000
BTCUSDT,3.4964,1651975200000
BTCUSDT,3.4984,1651974900000
BTCUSDT,3.4763,1651974600000
BTCUSDT,3.4603,1651974300000
BTCUSDT,3.4524,1651974000000
BTCUSDT,3.4504,1651973700000
BTCUSDT,3.4583,1651973400000
BTCUSDT,3.4543,1651973100000
BTCUSDT,3.4346,1651972800000
BTCUSDT,3.4346,1651972500000
BTCUSDT,3.4228,1651972200000
BTCUSDT,3.3879,1651971900000
BTCUSDT,3.3422,1651971600000
BTCUSDT,3.3328,1651971300000
BTCUSDT,3.3478,1651971000000
BTCUSDT,3.3346,1651970700000
BTCUSDT,3.3440,1651970400000
BTCUSDT,3.3271,1651970100000
BTCUSDT,3.3346,1651969800000
BTCUSDT,3.3459,1651969500000
BTCUSDT,3.3687,1651969200000
BTCUSDT,3.4014,1651968900000
BTCUSDT,3.3898,1651968600000
BTCUSDT,3.3840,1651968300000
BTCUSDT,3.3956,1651968000000
BTCUSDT,3.4072,1651967700000
BTCUSDT,3.4072,1651967400000
BTCUSDT,3.4504,1651967100000
BTCUSDT,3.4683,1651966800000
BTCUSDT,3.4883,1651966500000
BTCUSDT,3.5086,1651966200000
BTCUSDT,3.4150,1651965900000
BTCUSDT,3.4209,1651965600000
BTCUSDT,3.4267,1651965300000
BTCUSDT,3.3802,1651965000000
BTCUSDT,3.3706,1651964700000
BTCUSDT,3.3271,1651964400000
BTCUSDT,3.3497,1651964100000
BTCUSDT,3.4170,1651963800000
BTCUSDT,3.4248,1651963500000
BTCUSDT,3.4248,1651963200000
BTCUSDT,3.4248,1651962900000
BTCUSDT,3.3956,1651962600000
BTCUSDT,3.3956,1651962300000
